StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ec_1_1,ec_1_2,ec_1_3,ec_1_4,ec_1_5,ec_1_6,ec_2,importance,gender,gender_4_TEXT,race,end,workerId,attribute,PROLIFIC_PID
2026-05-12 17:35:59,2026-05-12 17:36:36,0,104.34.243.199,100,36,1,2026-05-12 17:36:36,R_6do2wzxYQdfzs5Q,,,,,33.846,-118.3456,anonymous,EN,1,1,2,1,2,1,52,,,,,,,,698f8f9a7b28c36c0718bbe9
2026-05-12 17:33:33,2026-05-12 17:36:45,0,144.62.153.6,100,191,1,2026-05-12 17:36:45,R_6AEUAJqdDaQnLMd,,,,,40.6763,-73.9492,anonymous,EN,1,1,2,1,2,1,one one,6,1,,4,"it was a easy to understand survey. ",,geographic location,6632fc0b22af8fdf65f98b32
2026-05-12 17:36:39,2026-05-12 17:38:14,0,23.87.197.91,100,94,1,2026-05-12 17:38:14,R_5n8io7oBXqQnNqE,,,,,44.9588,-93.8505,anonymous,EN,1,2,2,1,2,1,"one one ",,,,,,,,698a6685c945cda7a5aa4982
2026-05-12 17:36:22,2026-05-12 17:38:39,0,75.218.22.53,100,137,1,2026-05-12 17:38:40,R_37PCi6BJAEDTcys,,,,,37.6403,-122.0667,anonymous,EN,1,1,2,1,2,1,one one,3,1,,5,,,geographic location,67c8fb2ae4ed762b14a281ff
2026-05-12 17:36:32,2026-05-12 17:38:44,0,206.251.202.119,100,132,1,2026-05-12 17:38:45,R_3Ui7KALbP3ggqFq,,,,,37.751,-97.822,anonymous,EN,2,1,2,1,2,1,one one,8,1,,5,very interesting and useful study,,gender,69afec55607f315724a36f75
2026-05-12 17:34:44,2026-05-12 17:38:57,0,74.244.51.73,100,253,1,2026-05-12 17:38:58,R_7fuNiwR7Qy2Icmd,,,,,37.3388,-121.8916,anonymous,EN,1,1,2,1,2,1,one one,6,1,,4,,,employment type,5f2dfc9bcae87215c17d34d4
2026-05-12 17:38:19,2026-05-12 17:39:39,0,35.136.163.112,100,80,1,2026-05-12 17:39:40,R_5WSBZuwVk5rmwOq,,,,,28.0724,-82.5603,anonymous,EN,1,2,2,1,2,1,one one,7,1,,5,,,age,69cc1dba5b1f80254058065e
2026-05-12 17:38:22,2026-05-12 17:40:11,0,73.125.219.197,100,108,1,2026-05-12 17:40:11,R_5JwrRa7jXG1k7rS,,,,,26.2154,-80.271,anonymous,EN,1,2,2,1,2,1,one one,8,1,,5,,,employment type,5d4c78071b920f00198e8533
2026-05-12 17:38:40,2026-05-12 17:40:29,0,174.198.192.199,100,108,1,2026-05-12 17:40:29,R_6WSD5aaKKKfvRkJ,,,,,39.8695,-75.0566,anonymous,EN,1,1,2,1,2,1,one one,8,1,,5,"Maybe add an ""other"" or ""mixed"" option for ethnicity :) I am half white half asian and many others also can't identify with a single group. Thanks!",,employment type,69bf0b5052db7cd94e849fe7
2026-05-12 17:37:38,2026-05-12 17:40:49,0,174.175.80.234,100,191,1,2026-05-12 17:40:49,R_1gLUHLzjAluT3lq,,,,,40.3368,-75.8744,anonymous,EN,1,2,2,1,2,1,one one,1,1,,5,,,geographic location,6614235eaaa174a7c7ecd102
2026-05-12 17:40:07,2026-05-12 17:41:18,0,66.231.25.75,100,70,1,2026-05-12 17:41:18,R_5liPHJTetEcAgY7,,,,,43.7399,-98.9527,anonymous,EN,1,2,2,1,2,1,one one,1,2,,5,,,age,62865c70e9205a5d5df608c6
2026-05-12 17:40:41,2026-05-12 17:42:06,0,96.61.221.210,100,84,1,2026-05-12 17:42:06,R_1Cp8jBICKMY30Dl,,,,,46.575,-122.7077,anonymous,EN,1,1,2,1,2,1,one one,7,1,,5,Thank you for listing women first,,geographic location,66ba6e8efd806c868953a6f6
2026-05-12 17:40:05,2026-05-12 17:42:09,0,71.199.255.143,100,123,1,2026-05-12 17:42:09,R_5n6qMac2cT5xnxe,,,,,30.2183,-81.5621,anonymous,EN,1,2,2,1,2,1,one one,6,2,,2,,,employment type,694155c781b1b22947a860c5
2026-05-12 17:40:19,2026-05-12 17:42:14,0,35.151.157.130,100,115,1,2026-05-12 17:42:15,R_1CCtcwNsFjweoDr,,,,,33.8775,-84.5017,anonymous,EN,1,2,2,1,2,1,one one,1,1,,5,,,gender,5bc9f8b677740000016a08b5
2026-05-12 17:40:23,2026-05-12 17:42:20,0,65.88.88.56,100,117,1,2026-05-12 17:42:21,R_51RicZb4sRdGa3U,,,,,40.8004,-73.9504,anonymous,EN,1,2,2,1,2,1,one one,7,2,,5,,,age,672bbb444ab4546a33718004
2026-05-12 17:39:12,2026-05-12 17:42:27,0,172.59.92.233,100,194,1,2026-05-12 17:42:27,R_3ovRKbX6PPZe8PP,,,,,35.0984,-89.9813,anonymous,EN,1,2,2,1,2,1,"""one one""",1,2,,1,"It was a little confusing when asked to write ""one one"" exactly as shown on whether or not to put the quotation marks.",,gender,6702c3ee33eed6369eb34c8f
2026-05-12 17:42:39,2026-05-12 17:43:40,0,150.252.176.67,100,61,1,2026-05-12 17:43:41,R_3uKUyUXQs0yC8dT,,,,,36.1163,-83.481,anonymous,EN,1,2,2,1,2,1,one one,6,2,,5,,,age,69f7ac4bebf0f65309cee5d9
2026-05-12 17:42:28,2026-05-12 17:44:03,0,38.125.61.249,100,94,1,2026-05-12 17:44:03,R_7GNUn97D7EfecUh,,,,,29.8203,-95.4256,anonymous,EN,1,1,2,1,2,1,one one,3,2,,4,Good luck!,,geographic location,672675b43041ee0d6eb749f8
2026-05-12 17:43:46,2026-05-12 17:44:39,0,155.190.7.80,100,53,1,2026-05-12 17:44:40,R_51iLLz9k3mvq4y1,,,,,44.9834,-93.2622,anonymous,EN,1,2,2,1,2,1,one one,8,2,,5,,,employment type,67731006e7899dc216d59b95
2026-05-12 17:44:44,2026-05-12 17:46:04,0,71.163.26.51,100,80,1,2026-05-12 17:46:05,R_7BlnFzNmGitLV5u,,,,,39.1181,-76.8396,anonymous,EN,1,1,2,1,2,1,one one,1,1,,3,,,gender,69c3ec1365c49fe3c120b56b
2026-05-12 17:47:37,2026-05-12 17:48:01,0,72.130.106.50,100,24,1,2026-05-12 17:48:02,R_7v16LSdq8EsZa5u,,,,,21.293,-157.8268,anonymous,EN,1,1,2,1,2,1,11,,,,,,,,58c3a8c1b101a70001293790
2026-05-12 17:48:58,2026-05-12 17:50:13,0,104.179.154.62,100,74,1,2026-05-12 17:50:14,R_3wG3J2owX2C0IUQ,,,,,32.6587,-97.1617,anonymous,EN,1,2,2,1,2,1,one one,2,1,,3,,,gender,695bf663d8fe1351746ac705
2026-05-12 17:50:22,2026-05-12 17:51:30,0,209.122.234.151,100,68,1,2026-05-12 17:51:30,R_6rJCWvSnLKO5KEy,,,,,40.7428,-73.9712,anonymous,EN,1,2,2,1,2,1,one one,3,2,,4,,,age,5f35834258a6f754f9150404
2026-05-12 17:49:44,2026-05-12 17:51:43,0,69.251.160.95,100,118,1,2026-05-12 17:51:43,R_3AzkH31G8k1nBlf,,,,,39.0462,-77.1195,anonymous,EN,1,1,2,1,2,1,one one,6,1,,3,no comments,,employment type,6554d4289b97389cfe72bd3d
2026-05-12 17:50:24,2026-05-12 17:51:43,0,184.166.198.63,100,79,1,2026-05-12 17:51:43,R_3HaVwWvcJh2tsEp,,,,,45.6714,-111.0436,anonymous,EN,1,2,2,1,2,1,one one,8,1,,5,,,geographic location,65edd3b5dab4b33aaf29cbd0
2026-05-12 17:50:34,2026-05-12 17:52:22,0,73.106.62.96,100,107,1,2026-05-12 17:52:22,R_6BxVnQVjyvh1UTT,,,,,34.2319,-84.1627,anonymous,EN,1,2,2,1,2,1,"""one one""",8,2,,5,,,employment type,5ba19bdfa896050001d51f18
2026-05-12 17:50:20,2026-05-12 17:52:27,0,73.166.224.137,100,127,1,2026-05-12 17:52:28,R_6fYrOFgS3T5zglz,,,,,29.7805,-95.5129,anonymous,EN,1,1,2,1,2,1,one one,8,1,,5,Awesome idea,,age,66ebb15a94fdc9a7583e78a5
2026-05-12 17:52:04,2026-05-12 17:53:08,0,76.38.70.72,100,64,1,2026-05-12 17:53:09,R_3bWbcpuSz9fPNZk,,,,,35.6353,-78.4503,anonymous,EN,1,2,2,1,2,1,one one,2,1,,5,,,geographic location,6507910a65e6208a9bc07908
2026-05-12 18:00:30,2026-05-12 18:02:11,0,198.189.249.65,100,100,1,2026-05-12 18:02:11,R_6b6LCWQtVsEjKjn,,,,,36.6841,-121.7886,anonymous,EN,1,1,2,1,2,1,one one,4,1,,5,,,gender,66294441f6545cc65fd7e23f
2026-05-12 18:01:29,2026-05-12 18:02:18,0,47.217.204.224,100,48,1,2026-05-12 18:02:18,R_5PvqS2Nv79eRf7e,,,,,35.6305,-95.9665,anonymous,EN,1,1,2,1,2,1,one one,1,2,,1,,,gender,57717b08cef15b00013794fd
2026-05-12 18:02:18,2026-05-12 18:03:54,0,172.56.29.234,100,96,1,2026-05-12 18:03:55,R_5paqOBPiaIUZdB6,,,,,40.0356,-75.1763,anonymous,EN,1,1,2,1,2,1,one one,7,1,,5,Thank you and have a great day.,,employment type,588e02b13326830001bc29cd
2026-05-12 18:02:27,2026-05-12 18:03:55,0,172.59.24.214,100,87,1,2026-05-12 18:03:56,R_3aqL7HsJJDZ22Cl,,,,,41.5,-81.6938,anonymous,EN,1,2,2,1,2,1,one one,4,2,,3,,,age,69db4351e975384150644e17
2026-05-12 18:06:51,2026-05-12 18:09:35,0,74.90.74.236,100,164,1,2026-05-12 18:09:36,R_610CHivW4csn8d2,,,,,40.8343,-73.9235,anonymous,EN,1,1,2,1,2,1,"""one one""",3,1,,4,,,geographic location,69d44491000baa4a10fc3fec
2026-05-12 18:17:15,2026-05-12 18:20:17,0,172.116.103.65,100,181,1,2026-05-12 18:20:17,R_1F4enHV6TMEFzZj,,,,,34.1245,-117.3133,anonymous,EN,1,2,2,1,2,1,one one,7,1,,4,,,employment type,5d24e7aec81128001721628f
2026-05-12 18:22:08,2026-05-12 18:23:13,0,68.40.19.11,100,64,1,2026-05-12 18:23:13,R_3siwDZXIzUg7qLI,,,,,42.2523,-83.2107,anonymous,EN,1,2,2,1,2,1,one one,2,2,,5,,,age,5685850c333cbd000d4e042f
2026-05-12 18:30:17,2026-05-12 18:32:14,0,47.196.78.226,100,117,1,2026-05-12 18:32:15,R_3dBioDc7fmlTItb,,,,,27.9032,-82.2911,anonymous,EN,1,2,2,1,2,1,one one,8,1,,5,thank you,,geographic location,6726c70622b97e6722fa53d8
2026-05-12 18:44:11,2026-05-12 18:45:18,0,23.116.127.18,100,66,1,2026-05-12 18:45:18,R_3emDVUm48wU12nG,,,,,30.0523,-95.3707,anonymous,EN,1,1,2,1,2,1,one one,1,1,,5,,,gender,5e7b9a17aa127708ed804d16
2026-05-12 18:48:18,2026-05-12 18:49:35,0,136.226.126.200,100,76,1,2026-05-12 18:49:36,R_5KBmgausYzahlau,,,,,39.7391,-104.9866,anonymous,EN,1,2,2,1,2,1,"""one one""",7,2,,5,,,employment type,633d785ff76adb41addde965
2026-05-12 18:50:29,2026-05-12 18:52:59,0,174.126.44.10,100,149,1,2026-05-12 18:52:59,R_5ilEDJE7UuaI13r,,,,,43.5553,-111.8922,anonymous,EN,1,2,2,1,2,1,one one,1,2,,5,,,geographic location,5a21f3731a1ad3000138f901
2026-05-12 18:55:37,2026-05-12 18:56:58,0,24.13.166.51,100,80,1,2026-05-12 18:56:58,R_5KO20idI7PLRmIg,,,,,41.9345,-88.004,anonymous,EN,1,2,2,1,2,1,one one,1,1,,5,,,gender,5f627a1e4b807f1aa7e35280
